Plot,Edad,Sp,AB
8,9,MITE,5.142806809
8,10,MITE,4.427191272
9,36,MITE,1.171598075
9,37,MITE,1.029401738
9,38,MITE,1.071852509
9,39,MITE,0.8658033
9,40,MITE,0.611530645
9,41,MITE,0.587522005
9,42,MITE,0.912534491
9,43,MITE,0.363168111
9,44,MITE,0.352565236
9,45,MITE,0.368528453
9,46,MITE,0.3848451
10,5,MITE,3.526594833
10,6,MITE,4.865742881
10,7,MITE,5.947923375
10,8,MITE,6.43111996
10,9,MITE,7.199352265
10,10,MITE,7.115088859
10,11,MITE,7.16530604
10,12,MITE,8.817881165
10,13,MITE,9.220456629
10,14,MITE,10.05231109
11,3,MITE,2.951683378
11,4,MITE,4.422410161
11,5,MITE,5.783863516
11,6,MITE,6.402742543
11,7,MITE,7.190182741
11,8,MITE,6.715753163
11,9,MITE,7.139931592
11,10,MITE,8.220003489
12,9,MITE,0
12,10,MITE,0
12,11,MITE,0
12,12,MITE,0
12,13,MITE,0
12,14,MITE,0
12,15,MITE,0
12,16,MITE,0
12,17,MITE,0
12,18,MITE,0
12,19,MITE,0
13,16,MITE,0
13,17,MITE,0
13,18,MITE,0
13,19,MITE,0
13,20,MITE,0
13,21,MITE,0
13,22,MITE,0
13,23,MITE,0
13,24,MITE,0
13,25,MITE,0
14,2,MITE,0
14,3,MITE,0.025535258
14,4,MITE,0.056205056
14,5,MITE,0.085958393
14,6,MITE,0.173572994
14,7,MITE,0.22145283
14,8,MITE,0.477777338
14,9,MITE,0.727435779
14,10,MITE,0.787754358
15,7,MITE,0.379744921
15,8,MITE,0.427776927
15,9,MITE,0.370109067
15,10,MITE,0.367232546
15,11,MITE,0.398314679
15,12,MITE,0.533501337
15,13,MITE,0.604992205
15,14,MITE,0.521366936
15,15,MITE,0.649445741
15,16,MITE,0.621446297
16,62,MITE,0
16,63,MITE,0
16,64,MITE,0
16,65,MITE,0
16,66,MITE,0
16,67,MITE,0
16,68,MITE,0
16,69,MITE,0
16,70,MITE,0
17,56,MITE,0
17,57,MITE,0
17,58,MITE,0
17,59,MITE,0
17,60,MITE,0
17,61,MITE,0
17,62,MITE,0
17,63,MITE,0
1,30,MYFR,0
1,31,MYFR,0
1,32,MYFR,0
1,33,MYFR,0
1,34,MYFR,0
1,35,MYFR,0
1,36,MYFR,0
1,37,MYFR,0
1,38,MYFR,0
1,39,MYFR,0
2,23,MYFR,0
2,24,MYFR,0
2,25,MYFR,0
2,26,MYFR,0
2,27,MYFR,0
2,28,MYFR,0
2,29,MYFR,0
2,30,MYFR,0
2,31,MYFR,0
2,32,MYFR,0
2,33,MYFR,0
3,40,MYFR,0
3,41,MYFR,0
3,42,MYFR,0
3,43,MYFR,0
3,44,MYFR,0
3,45,MYFR,0
3,46,MYFR,0
3,47,MYFR,0
3,48,MYFR,0
3,49,MYFR,0
3,50,MYFR,0
4,10,MYFR,0
4,11,MYFR,0
4,12,MYFR,0
4,13,MYFR,0
4,14,MYFR,0
4,15,MYFR,0
4,16,MYFR,0
4,17,MYFR,0
4,18,MYFR,0
4,19,MYFR,0
6,18,MYFR,0
6,19,MYFR,0
6,20,MYFR,0
6,21,MYFR,0
6,22,MYFR,0
6,23,MYFR,0
6,24,MYFR,0
6,25,MYFR,0
6,26,MYFR,0
6,27,MYFR,0
8,2,MYFR,0
8,3,MYFR,0
8,4,MYFR,0
8,5,MYFR,0
8,6,MYFR,0
8,7,MYFR,0
8,8,MYFR,0
8,9,MYFR,0
8,10,MYFR,0
9,36,MYFR,0
9,37,MYFR,0
9,38,MYFR,0
9,39,MYFR,0
9,40,MYFR,0
9,41,MYFR,0
9,42,MYFR,0
9,43,MYFR,0
9,44,MYFR,0
9,45,MYFR,0
9,46,MYFR,0
10,5,MYFR,0
10,6,MYFR,0
10,7,MYFR,0
10,8,MYFR,0
10,9,MYFR,0
10,10,MYFR,0
10,11,MYFR,0
10,12,MYFR,0
10,13,MYFR,0
10,14,MYFR,0
11,3,MYFR,0
11,4,MYFR,0
11,5,MYFR,0
11,6,MYFR,0
11,7,MYFR,0
11,8,MYFR,0
11,9,MYFR,0
11,10,MYFR,0
12,9,MYFR,0
12,10,MYFR,0.0254469
12,11,MYFR,0.045238934
12,12,MYFR,0.024543693
12,13,MYFR,0.02525564
12,14,MYFR,0.030787608
12,15,MYFR,0.027369555
12,16,MYFR,0.028627763
12,17,MYFR,0.048105638
12,18,MYFR,0.05972953
12,19,MYFR,0.030787608
13,16,MYFR,0
13,17,MYFR,0
13,18,MYFR,0
13,19,MYFR,0
13,20,MYFR,0
13,21,MYFR,0
13,22,MYFR,0
13,23,MYFR,0
13,24,MYFR,0
13,25,MYFR,0
14,2,MYFR,0
14,3,MYFR,0
14,4,MYFR,0
14,5,MYFR,0
14,6,MYFR,0
14,7,MYFR,0
14,8,MYFR,0
14,9,MYFR,0
14,10,MYFR,0
15,7,MYFR,0.209732333
15,8,MYFR,0.22258184
15,9,MYFR,0.228099262
15,10,MYFR,0.228757033
15,11,MYFR,0.179875814
15,12,MYFR,0.233813033
15,13,MYFR,0.108718741
15,14,MYFR,0.226901529
15,15,MYFR,0.338290624
15,16,MYFR,0.358498483
16,62,MYFR,0.037738382
16,63,MYFR,0.037738382
16,64,MYFR,0.040212386
16,65,MYFR,0.04276493
16,66,MYFR,0.040212386
16,67,MYFR,0.040212386
16,68,MYFR,0.040212386
16,69,MYFR,0.035342917
16,70,MYFR,0.037738382
17,56,MYFR,0.090477868
17,57,MYFR,0.086747227
17,58,MYFR,0.096415577
17,59,MYFR,0.051070516
17,60,MYFR,0.057255526
17,61,MYFR,0.055154586
17,62,MYFR,0.059395736
17,63,MYFR,0.059395736
1,30,PIFL,0
1,31,PIFL,0
1,32,PIFL,0
1,33,PIFL,0
1,34,PIFL,0
1,35,PIFL,0.04276493
1,36,PIFL,0.05972953
1,37,PIFL,0.069272118
1,38,PIFL,0.051070516
1,39,PIFL,0.057255526
2,23,PIFL,0
2,24,PIFL,0
2,25,PIFL,0
2,26,PIFL,0
2,27,PIFL,0
2,28,PIFL,0
2,29,PIFL,0
2,30,PIFL,0
2,31,PIFL,0
2,32,PIFL,0
2,33,PIFL,0
3,40,PIFL,0
3,41,PIFL,0
3,42,PIFL,0
3,43,PIFL,0
3,44,PIFL,0
3,45,PIFL,0
3,46,PIFL,0
3,47,PIFL,0
3,48,PIFL,0
3,49,PIFL,0
3,50,PIFL,0
4,10,PIFL,0
4,11,PIFL,0
4,12,PIFL,0
4,13,PIFL,0
4,14,PIFL,0
4,15,PIFL,0
4,16,PIFL,0
4,17,PIFL,0
4,18,PIFL,0
4,19,PIFL,0
6,18,PIFL,0
6,19,PIFL,0
6,20,PIFL,0
6,21,PIFL,0
6,22,PIFL,0
6,23,PIFL,0
6,24,PIFL,0
6,25,PIFL,0
6,26,PIFL,0
6,27,PIFL,0
8,2,PIFL,0
8,3,PIFL,0
8,4,PIFL,0
8,5,PIFL,0
8,6,PIFL,0
8,7,PIFL,0
8,8,PIFL,0
8,9,PIFL,0
8,10,PIFL,0
9,36,PIFL,0
9,37,PIFL,0
9,38,PIFL,0
9,39,PIFL,0
9,40,PIFL,0
9,41,PIFL,0
9,42,PIFL,0
9,43,PIFL,0
9,44,PIFL,0
9,45,PIFL,0
9,46,PIFL,0
10,5,PIFL,0
10,6,PIFL,0
10,7,PIFL,0
10,8,PIFL,0
10,9,PIFL,0
10,10,PIFL,0
10,11,PIFL,0
10,12,PIFL,0
10,13,PIFL,0
10,14,PIFL,0
11,3,PIFL,0
11,4,PIFL,0
11,5,PIFL,0
11,6,PIFL,0
11,7,PIFL,0
11,8,PIFL,0
11,9,PIFL,0
11,10,PIFL,0
12,9,PIFL,0.088592913
12,10,PIFL,0.091577426
12,11,PIFL,0.133831847
12,12,PIFL,0.152759943
12,13,PIFL,0.180798657
12,14,PIFL,0.27810949
12,15,PIFL,0.189791466
12,16,PIFL,0.270682765
12,17,PIFL,0.160535385
12,18,PIFL,0.093737271
12,19,PIFL,0.122797003
13,16,PIFL,0
13,17,PIFL,0
13,18,PIFL,0
13,19,PIFL,0
13,20,PIFL,0
13,21,PIFL,0
13,22,PIFL,0
13,23,PIFL,0
13,24,PIFL,0
13,25,PIFL,0
14,2,PIFL,0
14,3,PIFL,0
14,4,PIFL,0
14,5,PIFL,0
14,6,PIFL,0
14,7,PIFL,0
14,8,PIFL,0
14,9,PIFL,0
14,10,PIFL,0
15,7,PIFL,0
15,8,PIFL,0
15,9,PIFL,0
15,10,PIFL,0
15,11,PIFL,0
15,12,PIFL,0
15,13,PIFL,0
15,14,PIFL,0
15,15,PIFL,0
15,16,PIFL,0
16,62,PIFL,0.028352874
16,63,PIFL,0.031415927
16,64,PIFL,0.024543693
16,65,PIFL,0.030787608
16,66,PIFL,0.033025993
16,67,PIFL,0.033025993
16,68,PIFL,0
16,69,PIFL,0
16,70,PIFL,0
17,56,PIFL,0
17,57,PIFL,0
17,58,PIFL,0
17,59,PIFL,0
17,60,PIFL,0
17,61,PIFL,0
17,62,PIFL,0
17,63,PIFL,0
1,30,PIOB,0
1,31,PIOB,0
1,32,PIOB,0
1,33,PIOB,0
1,34,PIOB,0
1,35,PIOB,0
1,36,PIOB,0
1,37,PIOB,0
1,38,PIOB,0
1,39,PIOB,0
2,23,PIOB,0
2,24,PIOB,0
2,25,PIOB,0
2,26,PIOB,0
2,27,PIOB,0
2,28,PIOB,0
2,29,PIOB,0
2,30,PIOB,0
2,31,PIOB,0
2,32,PIOB,0
2,33,PIOB,0
3,40,PIOB,0
3,41,PIOB,0
3,42,PIOB,0
3,43,PIOB,0
3,44,PIOB,0
3,45,PIOB,0
3,46,PIOB,0
3,47,PIOB,0
3,48,PIOB,0
3,49,PIOB,0
3,50,PIOB,0
4,10,PIOB,0
4,11,PIOB,0
4,12,PIOB,0
4,13,PIOB,0
4,14,PIOB,0
4,15,PIOB,0
4,16,PIOB,0
4,17,PIOB,0
4,18,PIOB,0
4,19,PIOB,0
6,18,PIOB,0
6,19,PIOB,0
6,20,PIOB,0
6,21,PIOB,0
6,22,PIOB,0
6,23,PIOB,0
6,24,PIOB,0
6,25,PIOB,0
6,26,PIOB,0
6,27,PIOB,0
8,2,PIOB,0
8,3,PIOB,0
8,4,PIOB,0
8,5,PIOB,0
8,6,PIOB,0
8,7,PIOB,0
8,8,PIOB,0
8,9,PIOB,0
8,10,PIOB,0
9,36,PIOB,0.140232842
9,37,PIOB,0.167603968
9,38,PIOB,0.193914807
9,39,PIOB,0.177892684
9,40,PIOB,0.202082947
9,41,PIOB,0.221717902
9,42,PIOB,0.249403187
9,43,PIOB,0.25662885
9,44,PIOB,0.292678626
9,45,PIOB,0.267113915
9,46,PIOB,0.253055288
10,5,PIOB,0
10,6,PIOB,0
10,7,PIOB,0
10,8,PIOB,0
10,9,PIOB,0
10,10,PIOB,0
10,11,PIOB,0
10,12,PIOB,0
10,13,PIOB,0
10,14,PIOB,0
11,3,PIOB,0
11,4,PIOB,0
11,5,PIOB,0
11,6,PIOB,0
11,7,PIOB,0
11,8,PIOB,0
11,9,PIOB,0
11,10,PIOB,0
12,9,PIOB,0
12,10,PIOB,0
12,11,PIOB,0
12,12,PIOB,0
12,13,PIOB,0
12,14,PIOB,0
12,15,PIOB,0
12,16,PIOB,0
12,17,PIOB,0
12,18,PIOB,0
12,19,PIOB,0
13,16,PIOB,0
13,17,PIOB,0
13,18,PIOB,0
13,19,PIOB,0
13,20,PIOB,0
13,21,PIOB,0
13,22,PIOB,0
13,23,PIOB,0
13,24,PIOB,0
13,25,PIOB,0
14,2,PIOB,0
14,3,PIOB,0
14,4,PIOB,0
14,5,PIOB,0
14,6,PIOB,0
14,7,PIOB,0
14,8,PIOB,0
14,9,PIOB,0
14,10,PIOB,0
15,7,PIOB,0
15,8,PIOB,0
15,9,PIOB,0
15,10,PIOB,0
15,11,PIOB,0
15,12,PIOB,0
15,13,PIOB,0
15,14,PIOB,0
15,15,PIOB,0
15,16,PIOB,0
16,62,PIOB,0
16,63,PIOB,0
16,64,PIOB,0
16,65,PIOB,0
16,66,PIOB,0
16,67,PIOB,0
16,68,PIOB,0
16,69,PIOB,0
16,70,PIOB,0
17,56,PIOB,2.26529447
17,57,PIOB,2.384709352
17,58,PIOB,2.411525288
17,59,PIOB,2.672336886
17,60,PIOB,2.271847833
17,61,PIOB,2.970022425
17,62,PIOB,3.183277661
17,63,PIOB,3.290189986
1,30,RATH,0
1,31,RATH,0
1,32,RATH,0
1,33,RATH,0
1,34,RATH,0
1,35,RATH,0
1,36,RATH,0
1,37,RATH,0
1,38,RATH,0
1,39,RATH,0
2,23,RATH,0
2,24,RATH,0
2,25,RATH,0
2,26,RATH,0
2,27,RATH,0
2,28,RATH,0
2,29,RATH,0
2,30,RATH,0
2,31,RATH,0
2,32,RATH,0
2,33,RATH,0
3,40,RATH,0
3,41,RATH,0
3,42,RATH,0
3,43,RATH,0
3,44,RATH,0
3,45,RATH,0
3,46,RATH,0
3,47,RATH,0
3,48,RATH,0.021127211
3,49,RATH,0.021127211
3,50,RATH,0.020813051
4,10,RATH,0
4,11,RATH,0
4,12,RATH,0
4,13,RATH,0
4,14,RATH,0
4,15,RATH,0
4,16,RATH,0
4,17,RATH,0
4,18,RATH,0
4,19,RATH,0
6,18,RATH,0
6,19,RATH,0
6,20,RATH,0
6,21,RATH,0
6,22,RATH,0
6,23,RATH,0
6,24,RATH,0
6,25,RATH,0
6,26,RATH,0
6,27,RATH,0
8,2,RATH,0
8,3,RATH,0
8,4,RATH,0
8,5,RATH,0
8,6,RATH,0
8,7,RATH,0
8,8,RATH,0
8,9,RATH,0
8,10,RATH,0
9,36,RATH,0
9,37,RATH,0
9,38,RATH,0
9,39,RATH,0
9,40,RATH,0
9,41,RATH,0
9,42,RATH,0
9,43,RATH,0
9,44,RATH,0
9,45,RATH,0
9,46,RATH,0
10,5,RATH,0
10,6,RATH,0
10,7,RATH,0
10,8,RATH,0
10,9,RATH,0
10,10,RATH,0
10,11,RATH,0
10,12,RATH,0
10,13,RATH,0
10,14,RATH,0
11,3,RATH,0
11,4,RATH,0
11,5,RATH,0
11,6,RATH,0
11,7,RATH,0
11,8,RATH,0
11,9,RATH,0
11,10,RATH,0
12,9,RATH,0
12,10,RATH,0
12,11,RATH,0
12,12,RATH,0
12,13,RATH,0
12,14,RATH,0
12,15,RATH,0
12,16,RATH,0
12,17,RATH,0
12,18,RATH,0
12,19,RATH,0
13,16,RATH,0
13,17,RATH,0
13,18,RATH,0
13,19,RATH,0
13,20,RATH,0
13,21,RATH,0
13,22,RATH,0
13,23,RATH,0
13,24,RATH,0
13,25,RATH,0
14,2,RATH,0
14,3,RATH,0
14,4,RATH,0
14,5,RATH,0
14,6,RATH,0
14,7,RATH,0
14,8,RATH,0
14,9,RATH,0
14,10,RATH,0
15,7,RATH,0
15,8,RATH,0
15,9,RATH,0
15,10,RATH,0
15,11,RATH,0
15,12,RATH,0
15,13,RATH,0
15,14,RATH,0
15,15,RATH,0
15,16,RATH,0
16,62,RATH,0.028627763
16,63,RATH,0.033025993
16,64,RATH,0.037738382
16,65,RATH,0.037738382
16,66,RATH,0.039961451
16,67,RATH,0.033025993
16,68,RATH,0.035342917
16,69,RATH,0.045396014
16,70,RATH,0.040212386
17,56,RATH,0
17,57,RATH,0
17,58,RATH,0
17,59,RATH,0
17,60,RATH,0
17,61,RATH,0
17,62,RATH,0
17,63,RATH,0
1,30,SEAT,0.020106193
1,31,SEAT,0.022698007
1,32,SEAT,0.031415927
1,33,SEAT,0.034636059
1,34,SEAT,0.041547563
1,35,SEAT,0.024543693
1,36,SEAT,0.054241561
1,37,SEAT,0.066130525
1,38,SEAT,0.101866142
1,39,SEAT,0.09101351
2,23,SEAT,0.160815183
2,24,SEAT,0.169822718
2,25,SEAT,0.184745283
2,26,SEAT,0.184745283
2,27,SEAT,0.212371663
2,28,SEAT,0.259672268
2,29,SEAT,1.260485512
2,30,SEAT,1.564727555
2,31,SEAT,1.763297417
2,32,SEAT,1.912837227
2,33,SEAT,2.049025268
3,40,SEAT,0.844229395
3,41,SEAT,0.887347754
3,42,SEAT,0.86899398
3,43,SEAT,0.884319062
3,44,SEAT,0.939630728
3,45,SEAT,0.972205117
3,46,SEAT,1.041305429
3,47,SEAT,1.091762352
3,48,SEAT,1.12239288
3,49,SEAT,0.886171816
3,50,SEAT,0.938354456
4,10,SEAT,0
4,11,SEAT,0
4,12,SEAT,0
4,13,SEAT,0
4,14,SEAT,0
4,15,SEAT,0
4,16,SEAT,0
4,17,SEAT,0
4,18,SEAT,0.059395736
4,19,SEAT,0.061575216
6,18,SEAT,0
6,19,SEAT,0
6,20,SEAT,0.125604801
6,21,SEAT,0.130081571
6,22,SEAT,0.181741135
6,23,SEAT,0.257806947
6,24,SEAT,0.293915628
6,25,SEAT,0.373555001
6,26,SEAT,0.413060529
6,27,SEAT,0.481704329
8,2,SEAT,0
8,3,SEAT,0
8,4,SEAT,0
8,5,SEAT,0
8,6,SEAT,0
8,7,SEAT,0
8,8,SEAT,0
8,9,SEAT,0.007853982
8,10,SEAT,0.009503318
9,36,SEAT,0.251641572
9,37,SEAT,0.249305012
9,38,SEAT,0.237838199
9,39,SEAT,0.23682209
9,40,SEAT,0
9,41,SEAT,0
9,42,SEAT,0
9,43,SEAT,0
9,44,SEAT,0
9,45,SEAT,0
9,46,SEAT,0
10,5,SEAT,0
10,6,SEAT,0
10,7,SEAT,0
10,8,SEAT,0
10,9,SEAT,0
10,10,SEAT,0
10,11,SEAT,0
10,12,SEAT,0
10,13,SEAT,0
10,14,SEAT,0
11,3,SEAT,0
11,4,SEAT,0
11,5,SEAT,0
11,6,SEAT,0
11,7,SEAT,0
11,8,SEAT,0
11,9,SEAT,0
11,10,SEAT,0
12,9,SEAT,0.0682511
12,10,SEAT,0.065502207
12,11,SEAT,0.082466807
12,12,SEAT,0.08552986
12,13,SEAT,0.082663157
12,14,SEAT,0.089535391
12,15,SEAT,0.051554321
12,16,SEAT,0.094378156
12,17,SEAT,0.045238934
12,18,SEAT,0.045238934
12,19,SEAT,0
13,16,SEAT,0
13,17,SEAT,0
13,18,SEAT,0
13,19,SEAT,0
13,20,SEAT,0
13,21,SEAT,0
13,22,SEAT,0
13,23,SEAT,0
13,24,SEAT,0
13,25,SEAT,0
14,2,SEAT,0
14,3,SEAT,0
14,4,SEAT,0
14,5,SEAT,0
14,6,SEAT,0
14,7,SEAT,0
14,8,SEAT,0
14,9,SEAT,0
14,10,SEAT,0
15,7,SEAT,0
15,8,SEAT,0
15,9,SEAT,0
15,10,SEAT,0
15,11,SEAT,0
15,12,SEAT,0
15,13,SEAT,0
15,14,SEAT,0
15,15,SEAT,0
15,16,SEAT,0
16,62,SEAT,0.653014394
16,63,SEAT,0.614441527
16,64,SEAT,0.030787608
16,65,SEAT,0.035342917
16,66,SEAT,0.034174638
16,67,SEAT,0.035342917
16,68,SEAT,0.035342917
16,69,SEAT,0
16,70,SEAT,0
17,56,SEAT,0
17,57,SEAT,0
17,58,SEAT,0
17,59,SEAT,0
17,60,SEAT,0
17,61,SEAT,0
17,62,SEAT,0
17,63,SEAT,0
1,30,SEHO,0.069193578
1,31,SEHO,0.070784009
1,32,SEHO,0.102199936
1,33,SEHO,0.104615035
1,34,SEHO,0.111447999
1,35,SEHO,0.017671459
1,36,SEHO,0.021382465
1,37,SEHO,0.022698007
1,38,SEHO,0.020106193
1,39,SEHO,0.020106193
2,23,SEHO,0
2,24,SEHO,0
2,25,SEHO,0
2,26,SEHO,0
2,27,SEHO,0
2,28,SEHO,0
2,29,SEHO,0
2,30,SEHO,0
2,31,SEHO,0
2,32,SEHO,0
2,33,SEHO,0
3,40,SEHO,0
3,41,SEHO,0
3,42,SEHO,0
3,43,SEHO,0
3,44,SEHO,0
3,45,SEHO,0
3,46,SEHO,0
3,47,SEHO,0
3,48,SEHO,0
3,49,SEHO,0
3,50,SEHO,0
4,10,SEHO,0
4,11,SEHO,0.007853982
4,12,SEHO,0.023247786
4,13,SEHO,0.009503318
4,14,SEHO,0
4,15,SEHO,0
4,16,SEHO,0
4,17,SEHO,0
4,18,SEHO,0
4,19,SEHO,0
6,18,SEHO,0
6,19,SEHO,0
6,20,SEHO,0
6,21,SEHO,0
6,22,SEHO,0
6,23,SEHO,0
6,24,SEHO,0
6,25,SEHO,0
6,26,SEHO,0
6,27,SEHO,0
8,2,SEHO,0
8,3,SEHO,0
8,4,SEHO,0
8,5,SEHO,0
8,6,SEHO,0
8,7,SEHO,0
8,8,SEHO,0
8,9,SEHO,0
8,10,SEHO,0
9,36,SEHO,0
9,37,SEHO,0
9,38,SEHO,0
9,39,SEHO,0
9,40,SEHO,0
9,41,SEHO,0
9,42,SEHO,0
9,43,SEHO,0
9,44,SEHO,0
9,45,SEHO,0
9,46,SEHO,0
10,5,SEHO,0
10,6,SEHO,0
10,7,SEHO,0
10,8,SEHO,0
10,9,SEHO,0
10,10,SEHO,0
10,11,SEHO,0.011122023
10,12,SEHO,0.020106193
10,13,SEHO,0.078461277
10,14,SEHO,0.088907072
11,3,SEHO,0
11,4,SEHO,0
11,5,SEHO,0
11,6,SEHO,0
11,7,SEHO,0
11,8,SEHO,0
11,9,SEHO,0
11,10,SEHO,0
12,9,SEHO,0.015393804
12,10,SEHO,0
12,11,SEHO,0
12,12,SEHO,0.034557519
12,13,SEHO,0.038075333
12,14,SEHO,0.040448005
12,15,SEHO,0.031095484
12,16,SEHO,0.042351811
12,17,SEHO,0.051050881
12,18,SEHO,0
12,19,SEHO,0
13,16,SEHO,0
13,17,SEHO,0
13,18,SEHO,0
13,19,SEHO,0
13,20,SEHO,0
13,21,SEHO,0
13,22,SEHO,0
13,23,SEHO,0
13,24,SEHO,0
13,25,SEHO,0
14,2,SEHO,0
14,3,SEHO,0
14,4,SEHO,0
14,5,SEHO,0
14,6,SEHO,0
14,7,SEHO,0
14,8,SEHO,0
14,9,SEHO,0
14,10,SEHO,0
15,7,SEHO,0
15,8,SEHO,0.035853426
15,9,SEHO,0.026546458
15,10,SEHO,0
15,11,SEHO,0
15,12,SEHO,0
15,13,SEHO,0
15,14,SEHO,0
15,15,SEHO,0.011309734
15,16,SEHO,0.008494867
16,62,SEHO,0
16,63,SEHO,0
16,64,SEHO,0
16,65,SEHO,0
16,66,SEHO,0
16,67,SEHO,0
16,68,SEHO,0
16,69,SEHO,0
16,70,SEHO,0
17,56,SEHO,0
17,57,SEHO,0
17,58,SEHO,0
17,59,SEHO,0
17,60,SEHO,0
17,61,SEHO,0
17,62,SEHO,0
17,63,SEHO,0
1,30,SIOB,0
1,31,SIOB,0
1,32,SIOB,0
1,33,SIOB,0
1,34,SIOB,0
1,35,SIOB,0
1,36,SIOB,0
1,37,SIOB,0
1,38,SIOB,0
1,39,SIOB,0
2,23,SIOB,0
2,24,SIOB,0
2,25,SIOB,0
2,26,SIOB,0
2,27,SIOB,0
2,28,SIOB,0
2,29,SIOB,0
2,30,SIOB,0
2,31,SIOB,0
2,32,SIOB,0
2,33,SIOB,0
3,40,SIOB,0
3,41,SIOB,0
3,42,SIOB,0
3,43,SIOB,0
3,44,SIOB,0
3,45,SIOB,0
3,46,SIOB,0
3,47,SIOB,0
3,48,SIOB,0
3,49,SIOB,0
3,50,SIOB,0
4,10,SIOB,0
4,11,SIOB,0
4,12,SIOB,0
4,13,SIOB,0
4,14,SIOB,0
4,15,SIOB,0
4,16,SIOB,0
4,17,SIOB,0
4,18,SIOB,0
4,19,SIOB,0
6,18,SIOB,0
6,19,SIOB,0
6,20,SIOB,0
6,21,SIOB,0
6,22,SIOB,0
6,23,SIOB,0
6,24,SIOB,0
6,25,SIOB,0
6,26,SIOB,0
6,27,SIOB,0
8,2,SIOB,0
8,3,SIOB,0
8,4,SIOB,0
8,5,SIOB,0
8,6,SIOB,0
8,7,SIOB,0
8,8,SIOB,0
8,9,SIOB,0
8,10,SIOB,0
9,36,SIOB,0
9,37,SIOB,0.009503318
9,38,SIOB,0.015393804
9,39,SIOB,0.011309734
9,40,SIOB,0
9,41,SIOB,0
9,42,SIOB,0
9,43,SIOB,0
9,44,SIOB,0
9,45,SIOB,0
9,46,SIOB,0
10,5,SIOB,0
10,6,SIOB,0
10,7,SIOB,0
10,8,SIOB,0
10,9,SIOB,0
10,10,SIOB,0
10,11,SIOB,0
10,12,SIOB,0
10,13,SIOB,0
10,14,SIOB,0
11,3,SIOB,0
11,4,SIOB,0
11,5,SIOB,0
11,6,SIOB,0
11,7,SIOB,0
11,8,SIOB,0
11,9,SIOB,0
11,10,SIOB,0
12,9,SIOB,0.028667033
12,10,SIOB,0.029609511
12,11,SIOB,0.026703538
12,12,SIOB,0.042097342
12,13,SIOB,0.011940322
12,14,SIOB,0.013273229
12,15,SIOB,0.02762481
12,16,SIOB,0.039465472
12,17,SIOB,0.047516589
12,18,SIOB,0.056595823
12,19,SIOB,0.11537499
13,16,SIOB,0
13,17,SIOB,0
13,18,SIOB,0
13,19,SIOB,0
13,20,SIOB,0
13,21,SIOB,0
13,22,SIOB,0
13,23,SIOB,0
13,24,SIOB,0
13,25,SIOB,0
14,2,SIOB,0
14,3,SIOB,0
14,4,SIOB,0
14,5,SIOB,0
14,6,SIOB,0
14,7,SIOB,0
14,8,SIOB,0
14,9,SIOB,0
14,10,SIOB,0
15,7,SIOB,0
15,8,SIOB,0
15,9,SIOB,0
15,10,SIOB,0
15,11,SIOB,0
15,12,SIOB,0
15,13,SIOB,0
15,14,SIOB,0
15,15,SIOB,0
15,16,SIOB,0
16,62,SIOB,0
16,63,SIOB,0
16,64,SIOB,0
16,65,SIOB,0
16,66,SIOB,0
16,67,SIOB,0
16,68,SIOB,0
16,69,SIOB,0
16,70,SIOB,0
17,56,SIOB,0
17,57,SIOB,0
17,58,SIOB,0
17,59,SIOB,0
17,60,SIOB,0
17,61,SIOB,0
17,62,SIOB,0
17,63,SIOB,0
1,30,STOV,0
1,31,STOV,0
1,32,STOV,0
1,33,STOV,0
1,34,STOV,0
1,35,STOV,0
1,36,STOV,0
1,37,STOV,0
1,38,STOV,0
1,39,STOV,0
2,23,STOV,0
2,24,STOV,0
2,25,STOV,0
2,26,STOV,0
2,27,STOV,0
2,28,STOV,0
2,29,STOV,0
2,30,STOV,0
2,31,STOV,0
2,32,STOV,0
2,33,STOV,0
3,40,STOV,0.367144189
3,41,STOV,0.580075449
3,42,STOV,0.621146864
3,43,STOV,0.608938831
3,44,STOV,0.561795306
3,45,STOV,0.733208455
3,46,STOV,0.659675552
3,47,STOV,0.730812991
3,48,STOV,0.76965093
3,49,STOV,0.799348798
3,50,STOV,0.809922221
4,10,STOV,0.200590691
4,11,STOV,0.304960289
4,12,STOV,0.22884539
4,13,STOV,0.240685267
4,14,STOV,0.316829619
4,15,STOV,0.356531496
4,16,STOV,0.361593387
4,17,STOV,0.555722388
4,18,STOV,0.469275403
4,19,STOV,0.420129113
6,18,STOV,0
6,19,STOV,0
6,20,STOV,0
6,21,STOV,0
6,22,STOV,0
6,23,STOV,0
6,24,STOV,0
6,25,STOV,0
6,26,STOV,0
6,27,STOV,0
8,2,STOV,0
8,3,STOV,0
8,4,STOV,0
8,5,STOV,0
8,6,STOV,0
8,7,STOV,0
8,8,STOV,0
8,9,STOV,0
8,10,STOV,0
9,36,STOV,0.034174638
9,37,STOV,0.034174638
9,38,STOV,0.037738382
9,39,STOV,0.079344849
9,40,STOV,0.078539816
9,41,STOV,0.079344849
9,42,STOV,0.037738382
9,43,STOV,0.084980081
9,44,STOV,0.035342917
9,45,STOV,0.040212386
9,46,STOV,0.098646009
10,5,STOV,0
10,6,STOV,0
10,7,STOV,0
10,8,STOV,0
10,9,STOV,0
10,10,STOV,0
10,11,STOV,0
10,12,STOV,0
10,13,STOV,0
10,14,STOV,0
